Factura,Fecha,FechaVencimiento,Cliente,Producto,Cantidad,Moneda,Total,Almacen,Vendedor,TotalUSD,Impuesto,ImpuestoUSD,Tipo de cambio,Ganacia,GananciaUSD
000614118,20180530.,20180630.,C002329,A000303,12.00,CRC,"3,059.89",1,-1,0,397.79,0,0,5.049.400,0
000614616,20180531.,20180630.,C000627,A000382,6.00,CRC,"10,808.58",1,-1,0,0.00,0,0,"5,094.4900",0
000614616,20180531.,20180630.,C000627,A000356,2.00,CRC,"23,940.00",1,-1,0,0.00,0,0,"7,990.5600",0
000614647,20180531.,20180630.,C002019,A000334,24.00,CRC,"26,398.74",1,-1,0,0.00,0,0,"11,110.5800",0
000614647,20180531.,20180630.,C002019,A000325,24.00,CRC,"26,401.52",1,-1,0,0.00,0,0,"6,609.2200",0
000614774,20180601.,20180701.,C003923,A000328,6.00,CRC,"8,099.97",1,-1,0,0.00,0,0,"3,277.6200",0
000614810,20180601.,20180701.,C001722,A000325,12.00,CRC,"13,200.76",1,-1,0,0.00,0,0,"3,304.6100",0
000614810,20180601.,20180701.,C001722,A000328,12.00,CRC,"16,199.95",1,-1,0,0.00,0,0,"6,555.2500",0
000614819,20180601.,20180701.,C000859,A000334,12.00,CRC,"13,201.02",1,-1,0,0.00,0,0,"5,556.9400",0
000614819,20180601.,20180701.,C000859,A000325,12.00,CRC,"13,200.76",1,-1,0,0.00,0,0,"3,304.6100",0
000614819,20180601.,20180701.,C000859,A000328,12.00,CRC,"16,202.09",1,-1,0,0.00,0,0,"6,557.3900",0
000615156,20180602.,20180702.,C000098,A000353,34.00,CRC,"138,163.57",1,-1,0,0.00,0,0,"6,908.6500",0
000615324,20180604.,20180604.,C000712,A000302,2.00,CRC,583.48,1,-1,0,75.85,0,0,2.042.100,0
000615355,20180604.,20180704.,C004079,A000314,1.00,CRC,"2,257.86",1,-1,0,293.52,0,0,7.902.500,0
000615355,20180604.,20180704.,C004079,A000309,1.00,CRC,"11,795.00",1,-1,0,"1,533.35",0,0,"5,308.2000",0
000615449,20180604.,20180704.,C001074,A000319,8.00,CRC,"9,424.00",1,-1,0,0.00,0,0,"4,064.4800",0
000615449,20180604.,20180704.,C001074,A000327,8.00,CRC,"8,400.82",1,-1,0,0.00,0,0,"2,040.1500",0
000615545,20180605.,20180705.,C002223,A000339,12.00,CRC,"1,944.00",1,-1,0,0.00,0,0,9.888.800,0
000615990,20180606.,20180706.,C000627,A000383,3.00,CRC,"14,015.55",1,-1,0,0.00,0,0,7.015.500,0
000616044,20180606.,20180806.,C000369,A000322,12.00,CRC,"11,400.49",1,-1,0,0.00,0,0,"2,815.5200",0
000616050,20180606.,20180706.,C003923,A000327,6.00,CRC,"6,103.74",1,-1,0,0.00,0,0,"1,333.2400",0
000616050,20180606.,20180706.,C003923,A000320,6.00,CRC,"6,870.00",1,-1,0,0.00,0,0,"2,865.0700",0
000616069,20180606.,20180706.,C000539,A000322,24.00,CRC,"19,966.46",1,-1,0,0.00,0,0,"2,796.5100",0
000616069,20180606.,20180706.,C000539,A000327,24.00,CRC,"24,414.95",1,-1,0,0.00,0,0,"5,332.9300",0
000616069,20180606.,20180706.,C000539,A000324,24.00,CRC,"21,298.68",1,-1,0,0.00,0,0,"2,480.2200",0
000616071,20180606.,20180806.,C004108,A000341,45.00,CRC,"8,100.00",2,-1,0,0.00,0,0,"4,093.2500",0
000616084,20180606.,20180706.,C000603,A000309,1.00,CRC,"11,795.00",1,-1,0,"1,533.35",0,0,"5,308.2000",0
000616307,20180607.,20180707.,C003719,A000327,10.00,CRC,"10,174.14",1,-1,0,0.00,0,0,"2,223.3000",0
000616307,20180607.,20180707.,C003719,A000322,10.00,CRC,"8,321.60",1,-1,0,0.00,0,0,"1,167.4600",0
000616307,20180607.,20180707.,C003719,A000309,2.00,CRC,"23,590.00",1,-1,0,"3,066.70",0,0,"10,616.4100",0
000616324,20180607.,20180707.,C000549,A000325,12.00,CRC,"13,202.68",1,-1,0,0.00,0,0,"3,306.5300",0
000616324,20180607.,20180707.,C000549,A000327,12.00,CRC,"12,208.97",1,-1,0,0.00,0,0,"2,667.9600",0
000616324,20180607.,20180707.,C000549,A000322,12.00,CRC,"9,985.92",1,-1,0,0.00,0,0,"1,400.9500",0
000616480,20180607.,20180707.,C000278,A000382,10.00,CRC,"18,014.30",1,-1,0,0.00,0,0,"8,490.8200",0
000616572,20180608.,20180708.,C000333,A000308,3.00,CRC,"24,885.00",1,-1,0,"3,235.05",0,0,"10,836.0800",0
000616572,20180608.,20180708.,C000333,A000309,3.00,CRC,"35,385.00",1,-1,0,"4,600.05",0,0,"15,924.6100",0
000616880,20180611.,20180711.,C000864,A000389,2.00,CRC,"16,536.00",1,-1,0,"2,149.68",0,0,"3,306.0000",0
000617021,20180611.,20180811.,C000361,A000308,2.00,CRC,"16,590.00",1,-1,0,"2,156.70",0,0,"7,224.0500",0
000617129,20180611.,20180711.,C001640,A000336,3.00,CRC,"4,374.00",1,-1,0,0.00,0,0,"2,523.8900",0
000617209,20180612.,20180712.,C004047,A000302,5.00,CRC,"1,458.70",1,-1,0,189.63,0,0,5.105.300,0
000617328,20180612.,20180812.,C000476,A000303,140.00,CRC,"35,703.36",1,-1,0,"4,641.44",0,0,"5,895.6700",0
000617328,20180612.,20180812.,C000476,A000305,84.00,CRC,"21,422.02",1,-1,0,"2,784.86",0,0,"1,966.9000",0
000617458,20180612.,20180812.,C000476,A000308,3.00,CRC,"24,885.00",1,-1,0,"3,235.05",0,0,"10,836.0800",0
000617487,20180612.,20180712.,C002074,A000382,6.00,CRC,"10,808.58",1,-1,0,0.00,0,0,"5,094.4900",0
000617802,20180613.,20180613.,C002243,A000333,1.00,CRC,"2,650.00",1,-1,0,0.00,0,0,"1,245.7000",0
000617853,20180613.,20180713.,C003043,A000336,5.00,CRC,"7,290.00",1,-1,0,0.00,0,0,"4,206.4800",0
000617853,20180613.,20180713.,C003043,A000325,5.00,CRC,"5,500.32",1,-1,0,0.00,0,0,"1,376.9200",0
000617853,20180613.,20180713.,C003043,A000328,5.00,CRC,"6,750.87",1,-1,0,0.00,0,0,"2,732.2400",0
000617853,20180613.,20180713.,C003043,A000334,5.00,CRC,"5,500.43",1,-1,0,0.00,0,0,"2,315.4000",0
000618014,20180614.,20180714.,C004182,A000316,1.00,CRC,"2,121.35",1,-1,0,0.00,0,0,6.418.800,0
000618014,20180614.,20180714.,C004182,A000359,6.00,CRC,"13,890.90",1,-1,0,0.00,0,0,"5,549.1200",0
000618015,20180614.,20180714.,C004182,A000364,6.00,CRC,"15,396.29",1,-1,0,0.00,0,0,7.700.900,0
000618022,20180614.,20180714.,C003605,A000364,6.00,CRC,"15,396.29",1,-1,0,0.00,0,0,7.700.900,0
000618027,20180614.,20180714.,C002019,A000325,24.00,CRC,"26,401.52",1,-1,0,0.00,0,0,"6,609.2200",0
000618031,20180614.,20180714.,C002321,A000302,15.00,CRC,"4,376.10",1,-1,0,568.89,0,0,"1,531.5900",0
000618031,20180614.,20180714.,C002321,A000301,15.00,CRC,"2,850.08",1,-1,0,370.51,0,0,4.668.100,0
000618031,20180614.,20180714.,C002321,A000336,6.00,CRC,"8,748.00",1,-1,0,0.00,0,0,"5,047.7800",0
000618090,20180614.,20180714.,C001074,A000344,15.00,CRC,"3,060.00",1,-1,0,0.00,0,0,"1,894.0400",0
000618230,20180614.,20180714.,C000183,A000325,12.00,CRC,"13,200.76",1,-1,0,0.00,0,0,"3,304.6100",0
000618420,20180615.,20180615.,C003156,A000308,3.00,CRC,"24,885.00",1,-1,0,"3,235.05",0,0,"10,836.0800",0
000618835,20180618.,20180718.,C000569,A000382,20.00,CRC,"36,028.60",1,-1,0,0.00,0,0,"16,981.6400",0
000619085,20180619.,20180619.,C000712,A000320,1.00,CRC,"1,145.00",1,-1,0,0.00,0,0,4.775.100,0
000619120,20180619.,20180619.,C003593,A000341,1.00,CRC,245.00,1,-1,0,0.00,0,0,1.638.600,0
000619235,20180620.,20180720.,C000127,A000309,2.00,CRC,"23,590.00",1,-1,0,"3,066.70",0,0,"10,616.4000",0
000619335,20180620.,20180720.,C001779,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,612.0300",0
000619399,20180621.,20180621.,C003593,A000338,50.00,CRC,"3,750.00",1,-1,0,0.00,0,0,"2,054.4700",0
000619502,20180621.,20180721.,C000802,A000338,12.00,CRC,816.00,1,-1,0,0.00,0,0,4.090.700,0
000619510,20180621.,20180721.,C000207,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,612.0300",0
000619529,20180621.,20180721.,C001074,A000327,12.00,CRC,"12,205.98",1,-1,0,0.00,0,0,"2,664.9700",0
000619529,20180621.,20180721.,C001074,A000325,6.00,CRC,"6,600.38",1,-1,0,0.00,0,0,"1,652.3100",0
000619529,20180621.,20180721.,C001074,A000334,6.00,CRC,"6,599.69",1,-1,0,0.00,0,0,"2,777.6500",0
000619579,20180621.,20180721.,C000627,A000356,2.00,CRC,"23,940.00",1,-1,0,0.00,0,0,"7,990.5600",0
000619615,20180621.,20180721.,C004182,A000338,50.00,CRC,"3,372.50",1,-1,0,0.00,0,0,"1,676.9700",0
000619615,20180621.,20180721.,C004182,A000322,24.00,CRC,"26,812.80",1,-1,0,0.00,0,0,"9,642.8500",0
000619615,20180621.,20180721.,C004182,A000324,24.00,CRC,"29,457.60",1,-1,0,0.00,0,0,"10,639.1400",0
000619615,20180621.,20180721.,C004182,A000325,24.00,CRC,"38,258.40",1,-1,0,0.00,0,0,"18,466.1000",0
000619615,20180621.,20180721.,C004182,A000335,10.00,CRC,"26,581.00",1,-1,0,0.00,0,0,"11,027.7800",0
000619615,20180621.,20180721.,C004182,A000333,10.00,CRC,"25,175.00",1,-1,0,0.00,0,0,"12,457.0200",0
000619810,20180621.,20180721.,C000794,A000322,20.00,CRC,"16,640.96",1,-1,0,0.00,0,0,"2,332.6700",0
000619810,20180621.,20180721.,C000794,A000324,20.00,CRC,"17,748.90",1,-1,0,0.00,0,0,"2,066.8500",0
000619810,20180621.,20180721.,C000794,A000327,20.00,CRC,"20,345.79",1,-1,0,0.00,0,0,"4,444.1100",0
000619849,20180622.,20180722.,C000207,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,612.0300",0
000620038,20180622.,20180722.,C000282,A000382,12.00,CRC,"21,617.16",1,-1,0,0.00,0,0,"9,994.8500",0
000620110,20180623.,20180723.,C001716,A000309,1.00,CRC,"11,146.50",1,-1,0,"1,449.04",0,0,"4,659.7000",0
000620110,20180623.,20180723.,C001716,A000308,2.00,CRC,"15,678.00",1,-1,0,"2,038.14",0,0,"6,312.0500",0
000620377,20180625.,20180725.,C002043,A000348,12.00,CRC,"26,393.76",1,-1,0,"3,431.19",0,0,"13,055.2600",0
000620532,20180626.,20180626.,C003157,A000301,12.00,CRC,"2,280.06",1,-1,0,296.41,0,0,3.734.400,0
000620657,20180626.,20180726.,C003492,A000324,12.00,CRC,"10,652.29",1,-1,0,0.00,0,0,"1,243.0600",0
000620662,20180626.,20180726.,C002074,A000382,4.00,CRC,"7,205.72",1,-1,0,0.00,0,0,"3,331.6200",0
000620684,20180626.,20180726.,C003834,A000316,2.00,CRC,"4,254.00",1,-1,0,0.00,0,0,"1,295.0600",0
000620740,20180627.,20180727.,C002041,A000348,12.00,CRC,"26,393.76",1,-1,0,"3,431.19",0,0,"13,055.2600",0
000620902,20180627.,20180727.,C004197,A000340,1.00,CRC,221.00,1,-1,0,0.00,0,0,1.394.000,0
000620962,20180627.,20180727.,C001330,A000383,1.00,CRC,"4,671.85",1,-1,0,0.00,0,0,2.338.500,0
000621178,20180628.,20180728.,C002273,A000334,8.00,CRC,"8,800.68",1,-1,0,0.00,0,0,"3,704.6300",0
000621178,20180628.,20180728.,C002273,A000325,8.00,CRC,"8,800.51",1,-1,0,0.00,0,0,"2,203.0800",0
000621178,20180628.,20180728.,C002273,A000328,8.00,CRC,"10,801.39",1,-1,0,0.00,0,0,"4,371.5900",0
000621225,20180628.,20180728.,C003230,A000322,20.00,CRC,"16,638.72",1,-1,0,0.00,0,0,"2,330.4300",0
000621285,20180628.,20180728.,C003015,A000336,12.00,CRC,"9,600.00",1,-1,0,0.00,0,0,"2,199.5500",0
000621285,20180628.,20180728.,C003015,A000348,12.00,CRC,"26,393.76",1,-1,0,"3,431.19",0,0,"13,055.2600",0
000621315,20180628.,20180728.,C002019,A000325,17.00,CRC,"18,701.07",1,-1,0,0.00,0,0,"4,681.5300",0
000621315,20180628.,20180728.,C002019,A000334,24.00,CRC,"26,402.05",1,-1,0,0.00,0,0,"11,113.8900",0
000621317,20180628.,20180728.,C001861,A000333,6.00,CRC,"15,144.00",1,-1,0,0.00,0,0,"7,513.2100",0
000621836,20180702.,20180802.,C000994,A000327,24.00,CRC,"28,386.00",1,-1,0,0.00,0,0,"9,303.9800",0
000621903,20180702.,20180802.,C000642,A000344,12.00,CRC,"2,448.00",1,-1,0,0.00,0,0,"1,515.2300",0
000622126,20180703.,20180803.,C000810,A000309,1.00,CRC,"11,795.00",1,-1,0,"1,533.35",0,0,"5,308.2000",0
000622404,20180704.,20180904.,C001874,A000324,12.00,CRC,"13,284.00",1,-1,0,0.00,0,0,"3,874.7700",0
000622509,20180704.,20180804.,C000627,A000382,6.00,CRC,"10,808.58",1,-1,0,0.00,0,0,"4,997.4300",0
000622575,20180704.,20180804.,C000802,A000338,12.00,CRC,816.00,1,-1,0,0.00,0,0,4.090.700,0
000622624,20180705.,20180805.,C003157,A000382,6.00,CRC,"10,808.58",1,-1,0,0.00,0,0,"4,997.4300",0
000622684,20180705.,20180805.,C004083,A000314,3.00,CRC,"6,773.58",1,-1,0,880.57,0,0,"2,370.7500",0
000622932,20180705.,20180905.,C004108,A000341,60.00,CRC,"10,800.00",2,-1,0,0.00,0,0,"5,329.3100",0
000623018,20180706.,20180806.,C001074,A000345,24.00,CRC,"5,304.00",1,-1,0,0.00,0,0,"3,082.0300",0
000623018,20180706.,20180806.,C001074,A000322,10.00,CRC,"11,200.00",1,-1,0,0.00,0,0,"4,045.8600",0
000623182,20180706.,20180806.,C003554,A000324,10.00,CRC,"12,300.00",1,-1,0,0.00,0,0,"4,458.9800",0
000623182,20180706.,20180806.,C003554,A000322,10.00,CRC,"11,200.00",1,-1,0,0.00,0,0,"4,045.8600",0
000623182,20180706.,20180806.,C003554,A000340,6.00,CRC,"1,326.00",1,-1,0,0.00,0,0,7.384.600,0
000623182,20180706.,20180806.,C003554,A000341,6.00,CRC,"1,326.00",1,-1,0,0.00,0,0,8.268.500,0
000623300,20180709.,20180809.,C004149,A000308,2.00,CRC,"16,590.00",1,-1,0,"2,156.70",0,0,"7,224.0500",0
000623300,20180709.,20180809.,C004149,A000301,25.00,CRC,"6,625.00",1,-1,0,861.25,0,0,"2,652.8800",0
000623300,20180709.,20180809.,C004149,A000302,6.00,CRC,"1,750.44",1,-1,0,227.56,0,0,6.126.300,0
000623381,20180709.,20180809.,C004079,A000309,1.00,CRC,"11,795.00",1,-1,0,"1,533.35",0,0,"5,308.2000",0
000623389,20180709.,20180709.,C000712,A000322,4.00,CRC,"3,327.76",1,-1,0,0.00,0,0,4.661.000,0
000623391,20180709.,20180809.,C000354,A000341,40.00,CRC,"8,840.00",1,-1,0,0.00,0,0,"5,512.3500",0
000623444,20180709.,20180909.,C004108,A000341,30.00,CRC,"5,400.00",2,-1,0,0.00,0,0,"2,664.6600",0
000623573,20180710.,20180810.,C003856,A000313,1.00,CRC,"12,667.97",1,-1,0,"1,646.84",0,0,"4,125.3900",0
000623771,20180710.,20180810.,C002045,A000345,10.00,CRC,"2,210.00",1,-1,0,0.00,0,0,"1,284.1800",0
000623882,20180711.,20180711.,C003593,A000341,10.00,CRC,"2,210.00",1,-1,0,0.00,0,0,"1,378.0900",0
000623890,20180711.,20180811.,C004182,A000359,4.00,CRC,"9,260.60",1,-1,0,0.00,0,0,"3,699.4100",0
000623986,20180711.,20180811.,C003330,A000338,10.00,CRC,680.00,1,-1,0,0.00,0,0,3.408.900,0
000624000,20180711.,20180811.,C001899,A000305,24.00,CRC,"6,119.71",1,-1,0,795.56,0,0,5.611.100,0
000624085,20180711.,20180811.,C002029,A000347,12.00,CRC,"202,406.40",1,-1,0,"26,312.83",0,0,"53,222.4000",0
000624124,20180711.,20180811.,C001267,A000382,3.00,CRC,"5,404.29",1,-1,0,0.00,0,0,"2,498.7100",0
000624145,20180712.,20180812.,C000083,A000378,3.00,CRC,"21,801.00",1,-1,0,0.00,0,0,"3,270.6000",0
000624183,20180712.,20180812.,C004069,A000344,6.00,CRC,"1,224.00",1,-1,0,0.00,0,0,7.576.200,0
000624183,20180712.,20180812.,C004069,A000345,6.00,CRC,"1,326.00",1,-1,0,0.00,0,0,7.705.100,0
000624189,20180712.,20180812.,C004090,A000302,8.00,CRC,"2,333.92",1,-1,0,303.41,0,0,8.168.500,0
000624243,20180712.,20180912.,C000479,A000309,1.00,CRC,"11,795.00",1,-1,0,"1,533.35",0,0,"5,308.2000",0
000624270,20180712.,20180812.,C003719,A000327,6.00,CRC,"7,470.00",1,-1,0,0.00,0,0,"2,699.5000",0
000624283,20180712.,20180812.,C000354,A000348,50.00,CRC,"85,500.00",1,-1,0,"11,115.00",0,0,"29,922.9100",0
000624301,20180712.,20180812.,C003598,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,612.0300",0
000624301,20180712.,20180812.,C003598,A000382,5.00,CRC,"9,007.15",1,-1,0,0.00,0,0,"4,164.5200",0
000624310,20180712.,20180812.,C001779,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,612.0300",0
000624337,20180712.,20180912.,C000276,A000344,24.00,CRC,"4,896.00",1,-1,0,0.00,0,0,"3,030.4600",0
000624450,20180712.,20180912.,C004108,A000341,15.00,CRC,"2,700.00",2,-1,0,0.00,0,0,"1,332.3300",0
000624513,20180713.,20180813.,C004182,A000359,12.00,CRC,"31,200.00",1,-1,0,0.00,0,0,"9,343.2000",0
000624630,20180713.,20180813.,C001237,A000327,6.00,CRC,"6,723.00",1,-1,0,0.00,0,0,"1,952.5000",0
000624646,20180713.,20180813.,C003512,A000340,15.00,CRC,"3,306.00",1,-1,0,0.00,0,0,"1,837.1400",0
000624646,20180713.,20180813.,C003512,A000341,15.00,CRC,"3,306.00",1,-1,0,0.00,0,0,"2,058.1300",0
000625129,20180717.,20180817.,C001216,A000335,4.00,CRC,"10,660.00",1,-1,0,0.00,0,0,"4,438.7100",0
000625129,20180717.,20180817.,C001216,A000333,3.00,CRC,"7,572.00",1,-1,0,0.00,0,0,"3,756.6000",0
000625129,20180717.,20180817.,C001216,A000340,10.00,CRC,"2,210.00",1,-1,0,0.00,0,0,"1,230.7600",0
000625326,20180717.,20180817.,C000131,A000309,6.00,CRC,"70,770.00",1,-1,0,"9,200.10",0,0,"31,849.2200",0
000625433,20180718.,20180818.,C003923,A000343,6.00,CRC,"1,740.00",1,-1,0,0.00,0,0,8.607.600,0
000625433,20180718.,20180818.,C003923,A000341,10.00,CRC,"2,210.00",1,-1,0,0.00,0,0,"1,378.0900",0
000625446,20180718.,20180818.,C000278,A000356,5.00,CRC,"59,850.00",1,-1,0,0.00,0,0,"19,976.4000",0
000625477,20180718.,20181018.,C003023,A000309,1.00,CRC,"11,795.00",1,-1,0,"1,533.35",0,0,"5,308.2000",0
000625477,20180718.,20181018.,C003023,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,612.0300",0
000625500,20180718.,20180818.,C001074,A000327,12.00,CRC,"14,940.00",1,-1,0,0.00,0,0,"5,398.9900",0
000625530,20180718.,20180818.,C000856,A000324,20.00,CRC,"24,600.00",1,-1,0,0.00,0,0,"8,917.9500",0
000625658,20180718.,20180818.,C003154,A000340,4.00,CRC,884.00,1,-1,0,0.00,0,0,4.923.000,0
000625658,20180718.,20180818.,C003154,A000341,4.00,CRC,884.00,1,-1,0,0.00,0,0,5.512.300,0
000625811,20180719.,20180819.,C002329,A000322,24.00,CRC,"26,880.00",1,-1,0,0.00,0,0,"9,710.0500",0
000625832,20180719.,20180819.,C001508,A000359,20.00,CRC,"46,420.00",1,-1,0,0.00,0,0,"6,954.0000",0
000625907,20180719.,20180919.,C004108,A000341,30.00,CRC,"5,400.00",2,-1,0,0.00,0,0,"2,664.6600",0
000626044,20180720.,20180820.,C003157,A000301,12.00,CRC,"2,280.06",1,-1,0,296.41,0,0,3.734.400,0
000626104,20180720.,20180820.,C000510,A000336,4.00,CRC,"5,540.40",1,-1,0,0.00,0,0,"3,073.5800",0
000626104,20180720.,20180820.,C000510,A000327,6.00,CRC,"7,096.50",1,-1,0,0.00,0,0,"2,326.0000",0
000626119,20180720.,20180920.,C004108,A000341,30.00,CRC,"5,400.00",2,33,0,0.00,0,0,"2,907.6600",0
000626193,20180720.,20180820.,C000499,A000364,1.00,CRC,"2,936.99",1,-1,0,0.00,0,0,4.992.900,0
000626197,20180720.,20180820.,C001003,A000344,12.00,CRC,"2,448.00",1,-1,0,0.00,0,0,"1,515.2300",0
000626197,20180720.,20180820.,C001003,A000345,12.00,CRC,"2,652.00",1,-1,0,0.00,0,0,"1,541.0100",0
000626197,20180720.,20180820.,C001003,A000340,6.00,CRC,"1,326.00",1,-1,0,0.00,0,0,7.384.600,0
000626228,20180720.,20180920.,C000361,A000340,200.00,CRC,"44,200.00",1,-1,0,0.00,0,0,"24,615.2300",0
000626228,20180720.,20180920.,C000361,A000341,120.00,CRC,"26,520.00",1,-1,0,0.00,0,0,"16,537.0300",0
000626328,20180723.,20180823.,C000207,A000313,1.00,CRC,"12,667.97",1,-1,0,"1,646.84",0,0,"4,125.3900",0
000626354,20180723.,20180823.,C001191,A000308,4.00,CRC,"34,176.00",1,-1,0,"4,442.88",0,0,"15,444.1100",0
000626354,20180723.,20180823.,C001191,A000309,2.00,CRC,"24,298.00",1,-1,0,"3,158.74",0,0,"11,324.4100",0
000626366,20180723.,20180823.,C003282,A000309,1.00,CRC,"11,795.00",1,-1,0,"1,533.35",0,0,"5,308.2000",0
000626466,20180723.,20180923.,C003691,A000321,240.00,CRC,"165,564.00",2,-1,0,0.00,0,0,"6,691.4500",0
000626466,20180723.,20180923.,C003691,A000329,240.00,CRC,"202,800.00",2,-1,0,0.00,0,0,"24,770.8100",0
000626519,20180723.,20180823.,C001379,A000340,200.00,CRC,"44,200.00",1,-1,0,0.00,0,0,"24,615.2400",0
000626564,20180723.,20180823.,C000642,A000338,50.00,CRC,"3,400.00",1,-1,0,0.00,0,0,"1,704.4700",0
000626587,20180723.,20180823.,C002982,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,612.0300",0
000626587,20180723.,20180823.,C002982,A000309,1.00,CRC,"11,795.00",1,-1,0,"1,533.35",0,0,"5,308.2000",0
000626600,20180723.,20180823.,C004083,A000338,25.00,CRC,"1,700.00",1,-1,0,0.00,0,0,8.522.300,0
000626627,20180724.,20180924.,C004108,A000341,30.00,CRC,"5,400.00",2,-1,0,0.00,0,0,"2,664.6600",0
000626661,20180724.,20180824.,C002225,A000336,12.00,CRC,"17,496.00",1,-1,0,0.00,0,0,"10,095.5500",0
000626670,20180724.,20180824.,C000957,A000309,1.00,CRC,"11,795.00",1,-1,0,"1,533.35",0,0,"5,308.2000",0
000626670,20180724.,20180824.,C000957,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,612.0300",0
000626728,20180724.,20180824.,C001911,A000341,6.00,CRC,"1,326.00",1,-1,0,0.00,0,0,8.268.500,0
000626860,20180724.,20180724.,C001242,A000340,6.00,CRC,"1,259.70",1,-1,0,0.00,0,0,6.721.600,0
000626987,20180724.,20180924.,C000369,A000327,6.00,CRC,"7,470.00",1,-1,0,0.00,0,0,"2,699.5000",0
000627072,20180726.,20180826.,C003923,A000340,6.00,CRC,"1,326.00",1,-1,0,0.00,0,0,7.384.600,0
000627072,20180726.,20180826.,C003923,A000327,10.00,CRC,"12,450.00",1,-1,0,0.00,0,0,"4,499.1600",0
000627152,20180726.,20180926.,C003691,A000326,"1,200.00",CRC,"996,000.00",2,-1,0,"123,653.40",0,0,"43,217.0400",0
000627152,20180726.,20180926.,C003691,A000329,"1,920.00",CRC,"1,622,400.00",2,-1,0,0.00,0,0,"198,166.4600",0
000627152,20180726.,20180926.,C003691,A000321,"1,680.00",CRC,"1,158,948.00",2,-1,0,0.00,0,0,"46,840.1700",0
000627198,20180726.,20180926.,C004108,A000341,15.00,CRC,"2,700.00",2,-1,0,0.00,0,0,"1,332.3300",0
000627301,20180726.,20180826.,C003575,A000356,3.00,CRC,"35,910.00",1,-1,0,0.00,0,0,"11,985.8400",0
000627303,20180726.,20180826.,C002019,A000328,24.00,CRC,"42,840.00",1,-1,0,0.00,0,0,"23,550.5900",0
000627359,20180726.,20180826.,C004047,A000302,7.00,CRC,"2,042.18",1,-1,0,265.48,0,0,7.147.400,0
000627392,20180726.,20180726.,C001242,A000340,10.00,CRC,"2,099.50",1,-1,0,0.00,0,0,"1,120.2600",0
000627483,20180727.,20180827.,C000104,A000389,20.00,CRC,"172,980.00",1,-1,0,"22,487.40",0,0,"102,980.0000",0
000627796,20180728.,20180828.,C001074,A000336,10.00,CRC,"14,580.00",1,-1,0,0.00,0,0,"8,412.9600",0
000627910,20180730.,20180930.,C004108,A000341,15.00,CRC,"2,700.00",2,-1,0,0.00,0,0,"1,331.7300",0
000627952,20180730.,20180830.,C004056,A000313,2.00,CRC,"25,335.94",1,-1,0,"3,293.67",0,0,"8,250.7900",0
000627988,20180730.,20180830.,C000410,A000382,24.00,CRC,"43,234.32",1,-1,0,0.00,0,0,"19,989.7000",0
000628183,20180731.,20180915.,C001117,A000344,200.00,CRC,"29,000.00",1,-1,0,0.00,0,0,"13,453.8400",0
000628214,20180731.,20180915.,C001117,A000338,650.00,CRC,"35,360.00",1,-1,0,0.00,0,0,"13,318.0400",0
000628305,20180731.,20180831.,C003979,A000341,10.00,CRC,"2,210.00",1,-1,0,0.00,0,0,"1,378.0900",0
000628324,20180731.,20180831.,C003371,A000302,12.00,CRC,"3,500.88",1,-1,0,455.11,0,0,"1,225.2700",0
000628324,20180731.,20180831.,C003371,A000301,12.00,CRC,"2,280.06",1,-1,0,296.41,0,0,3.734.400,0
000628326,20180731.,20180831.,C003371,A000364,3.00,CRC,"7,710.00",1,-1,0,0.00,0,0,3.969.000,0
000628348,20180731.,20180831.,C002097,A000343,12.00,CRC,"3,480.00",1,-1,0,0.00,0,0,"1,721.5300",0
000628379,20180731.,20180831.,C002156,A000322,6.00,CRC,"6,720.00",1,-1,0,0.00,0,0,"2,427.5100",0
000628379,20180731.,20180831.,C002156,A000327,6.00,CRC,"7,470.00",1,-1,0,0.00,0,0,"2,699.5000",0
000628474,20180801.,20181001.,C003691,A000321,240.00,CRC,"165,564.00",2,33,0,"20,554.77",0,0,"6,691.4500",0
000628474,20180801.,20181001.,C003691,A000329,240.00,CRC,"202,800.00",2,33,0,"25,177.62",0,0,"24,770.8100",0
000628556,20180801.,20180901.,C002055,A000314,2.00,CRC,"4,400.00",1,-1,0,572.00,0,0,"1,464.7800",0
000628618,20180801.,20180901.,C001237,A000328,6.00,CRC,"9,639.00",1,-1,0,0.00,0,0,"4,816.6500",0
000628643,20180801.,20180801.,C003482,A000344,6.00,CRC,"1,276.80",1,-1,0,0.00,0,0,8.104.200,0
000628643,20180801.,20180801.,C003482,A000345,6.00,CRC,"1,385.10",1,-1,0,0.00,0,0,8.296.100,0
000628672,20180802.,20180917.,C001117,A000344,155.00,CRC,"22,475.00",1,-1,0,0.00,0,0,"10,426.7200",0
